position,xCordMain,durationCondition,durationStim,staircaseLoop.thisTrialN,staircaseLoop.stepSize,staircaseLoop.intensity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,staircaseRoutine.started,cross_staircase.started,cross_staircase.stopped,grating_staircase.started,key_resp_staircase.started,grating_staircase.stopped,staircaseRoutine.stopped,staircaseLoop.response,key_resp_staircase.rt,start_main.started,text_start_main.started,key_resp_start_main.started,start_main.stopped,key_resp_start_main.keys,key_resp_start_main.rt,key_resp_start_main.duration,trial.started,cross_main.started,cross_main.stopped,grating.started,key_resp_main.started,grating.stopped,trial.stopped,key_resp_main.keys,key_resp_main.rt,key_resp_main.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
left,-0.3,short,0.1,,,,6,2,26,1,115.62153444399883,,,,,,,,,,,,,,,,,,115.61108833100297,115.62153444399883,116.10957147400768,116.61787252800423,116.61787252800423,116.71004590700613,117.13887588899524,left,0.5101008029887453,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,6,3,27,2,117.1458598140016,,,,,,,,,,,,,,,,,,117.13953395599674,117.1458598140016,117.64311821199954,118.13506505700934,118.13506505700934,118.32763102299941,118.58991871000035,right,0.44379356400168035,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,7,0,28,0,118.59699207999802,,,,,,,,,,,,,,,,,,118.59063703600259,118.59699207999802,119.09410323500924,119.58561626600567,119.58561626600567,119.77760940299777,120.07339730599779,left,0.47872579300019424,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,7,1,29,3,120.08038528700126,,,,,,,,,,,,,,,,,,120.07410940900445,120.08038528700126,120.57759159700072,121.06891175000055,121.06891175000055,121.1611264719977,121.62867160400492,right,0.5589770329970634,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,7,2,30,1,121.63968028999807,,,,,,,,,,,,,,,,,,121.62917493299756,121.63968028999807,122.12779215000046,122.6357701500092,122.6357701500092,122.72798909399717,123.06196401100897,right,0.4219414689869154,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,7,3,31,1,123.07398519699927,,,,,,,,,,,,,,,,,,123.06260348799697,123.07398519699927,123.56196721299784,124.05796347399883,124.05796347399883,124.145612221997,124.69140238300315,left,0.6293673059990397,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,8,0,32,1,124.69837302200904,,,,,,,,,,,,,,,,,,124.69205355399754,124.69837302200904,125.19570713100256,125.68744354799856,125.68744354799856,125.77913515700493,126.3749770459981,right,0.6759034550050274,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,8,1,33,0,126.38200123999559,,,,,,,,,,,,,,,,,,126.37570979300654,126.38200123999559,126.87928824599658,127.37070711400884,127.37070711400884,127.56276448200515,127.92990178200125,left,0.5564155229949392,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,8,2,34,2,127.94114425900625,,,,,,,,,,,,,,,,,,127.93040772499808,127.94114425900625,128.43021512600535,128.927001656004,128.927001656004,129.1255037820083,129.47603808699932,right,0.5411513029976049,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,8,3,35,2,129.48304895599722,,,,,,,,,,,,,,,,,,129.47667607900803,129.48304895599722,129.98032081300335,130.47216781300085,130.47216781300085,130.66381238400936,131.00967013899935,right,0.5267166539997561,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,9,0,36,3,131.01668196800165,,,,,,,,,,,,,,,,,,131.0103232560068,131.01668196800165,131.5136804250069,132.00509419300943,132.00509419300943,132.09769914600474,132.5765148710052,right,0.5684061920037493,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,9,1,37,3,132.58339069000795,,,,,,,,,,,,,,,,,,132.57715257399832,132.58339069000795,133.08139906100405,133.57348739600275,133.57348739600275,133.66497370200523,134.2324863630056,right,0.6545600089884829,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,9,2,38,1,134.24349320800684,,,,,,,,,,,,,,,,,,134.23335751100967,134.24349320800684,134.73171449299844,135.23949792400526,135.23949792400526,135.3322908209957,135.74446303200966,left,0.4953255389991682,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,9,3,39,1,135.75154000399925,,,,,,,,,,,,,,,,,,135.7451152499998,135.75154000399925,136.2487407180015,136.74419782300538,136.74419782300538,136.831963618999,137.3445334709977,right,0.5994522289984161,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,10,0,40,3,137.35138899099547,,,,,,,,,,,,,,,,,,137.34517578400846,137.35138899099547,137.8487754640082,138.34131805799552,138.34131805799552,138.4332122150081,140.47898400900885,left,2.128891972010024,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,10,1,41,1,140.48606492200634,,,,,,,,,,,,,,,,,,140.4796731009992,140.48606492200634,140.98311760800425,141.4788977279968,141.4788977279968,141.5667143210012,142.98435079300543,right,1.501038143003825,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,10,2,42,1,142.99530252200202,,,,,,,,,,,,,,,,,,142.98508383100852,142.99530252200202,143.4845576880034,143.98013783199713,143.98013783199713,144.06783387300675,144.51342603699595,left,0.5292960879887687,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,10,3,43,3,144.52009114500834,,,,,,,,,,,,,,,,,,144.51398459699703,144.52009114500834,145.0178868140065,145.50891369099554,145.50891369099554,145.60123569500865,146.03044806800608,left,0.5188339979940793,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,11,0,44,3,146.0374415510014,,,,,,,,,,,,,,,,,,146.03112383000553,146.0374415510014,146.5346323709964,147.0259102830023,147.0259102830023,147.1181288509979,147.5305765719968,right,0.4982450789975701,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,11,1,45,0,147.5375446990074,,,,,,,,,,,,,,,,,,147.5312674290035,147.5375446990074,148.03494482500537,148.52685043199745,148.52685043199745,148.71924336800294,149.13185530800547,left,0.5948045919940341,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,11,2,46,0,149.13896855400526,,,,,,,,,,,,,,,,,,149.13249097499647,149.13896855400526,149.63582168100402,150.13156387100753,150.13156387100753,150.3196553040034,150.64831163099734,left,0.5089393719972577,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,11,3,47,3,150.65531169700262,,,,,,,,,,,,,,,,,,150.64900251300423,150.65531169700262,151.15286356699653,151.64402107399656,151.64402107399656,151.7360641740088,152.0987300620036,right,0.44710972299799323,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,12,0,48,3,152.10574843699578,,,,,,,,,,,,,,,,,,152.09937144399737,152.10574843699578,152.602731624007,153.09538134100148,153.09538134100148,153.18726803500613,153.699837164997,right,0.593554690000019,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,12,1,49,2,153.7069214570074,,,,,,,,,,,,,,,,,,153.70047680199787,153.7069214570074,154.20362614000624,154.70098518200393,154.70098518200393,154.89920957600407,155.2331799960084,right,0.52983938199759,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,12,2,50,0,155.2400739940058,,,,,,,,,,,,,,,,,,155.2338417169958,155.2400739940058,155.737204132005,156.23308798200742,156.23308798200742,156.42092247000255,156.80563736399927,left,0.5715800449979724,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,12,3,51,0,156.815959132,,,,,,,,,,,,,,,,,,156.8062738209992,156.815959132,157.30430018799962,157.81202915000904,157.81202915000904,158.0042760159995,158.35075707400392,left,0.5339447599981213,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,13,0,52,3,158.35774881299585,,,,,,,,,,,,,,,,,,158.35146016199724,158.35774881299585,158.8550773820025,159.34666085700155,159.34666085700155,159.43850398600625,160.02346349399886,right,0.6757783799985191,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,13,1,53,1,160.03389346699987,,,,,,,,,,,,,,,,,,160.0242150069971,160.03389346699987,160.5221924130019,161.0307456270093,161.0307456270093,161.12247122300323,161.52301264600828,left,0.4878870039974572,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,13,2,54,0,161.53400665200024,,,,,,,,,,,,,,,,,,161.52371916500852,161.53400665200024,162.02221612499852,162.53024793400255,162.53024793400255,162.7222450160043,163.1069923699979,left,0.5743095479992917,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,13,3,55,0,163.11834318299952,,,,,,,,,,,,,,,,,,163.10763280800893,163.11834318299952,163.60655612499977,164.1022089580074,164.1022089580074,164.28994559499552,164.65769034600817,left,0.5546730430069147,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,14,0,56,1,164.66852397900948,,,,,,,,,,,,,,,,,,164.6582644559967,164.66852397900948,165.15662855200935,165.66449767899758,165.66449767899758,165.75695747000282,166.15810958899965,left,0.48980227000720333,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,14,1,57,2,166.1686458089971,,,,,,,,,,,,,,,,,,166.1589850080054,166.1686458089971,166.65705350400822,167.16515607699694,167.16515607699694,167.35699559100613,167.70283324400953,right,0.5292874070000835,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,14,2,58,2,167.71014566499798,,,,,,,,,,,,,,,,,,167.70349721099774,167.71014566499798,168.20795765500225,168.6994520080043,168.6994520080043,168.89150516300288,169.22065767699678,right,0.5139033790037502,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,14,3,59,2,169.22774415300228,,,,,,,,,,,,,,,,,,169.22129756299546,169.22774415300228,169.7245783600083,170.22166106100485,170.22166106100485,170.42003912400105,170.72542449300818,right,0.4994818630075315,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,15,0,60,0,170.7367351849971,,,,,,,,,,,,,,,,,,170.72604146800586,170.7367351849971,171.22480457500205,171.732905664001,171.732905664001,171.92484525500913,172.34274142500362,left,0.6089593200013041,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,15,1,61,3,172.3534956430085,,,,,,,,,,,,,,,,,,172.34336791699752,172.3534956430085,172.8416706470016,173.3389675619983,173.3389675619983,173.4378492120013,174.01043585500156,right,0.6669998830038821,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,15,2,62,1,174.02125267400697,,,,,,,,,,,,,,,,,,174.01131364800676,174.02125267400697,174.5091610320087,175.0172119330091,175.0172119330091,175.10990412000683,175.53875803800474,left,0.5186214099958306,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,15,3,63,1,175.5457024250063,,,,,,,,,,,,,,,,,,175.5394076070079,175.5457024250063,176.04285267200612,176.5385130969953,176.5385130969953,176.62628832100017,177.04393861000426,left,0.5046193299931474,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,16,0,64,2,177.0549445880024,,,,,,,,,,,,,,,,,,177.04458585000248,177.0549445880024,177.5431500160048,178.05104760700488,178.05104760700488,178.24415899800078,178.54484383799718,right,0.48857805199804716,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,16,1,65,0,178.555910983996,,,,,,,,,,,,,,,,,,178.54570387100102,178.555910983996,179.04406688699964,179.55186051000783,179.55186051000783,179.74431495700264,180.06169543300348,left,0.506296288993326,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,16,2,66,1,180.0727735959954,,,,,,,,,,,,,,,,,,180.06241477800359,180.0727735959954,180.56079256800876,181.06884049800283,181.06884049800283,181.16118690800795,181.72351815200818,left,0.6538408829947002,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,16,3,67,3,181.7304325580044,,,,,,,,,,,,,,,,,,181.7241529800085,181.7304325580044,182.2277263559954,182.71945030200004,182.71945030200004,182.8113708489982,183.15774886900908,right,0.43180839299748186,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,17,0,68,2,183.16468155800248,,,,,,,,,,,,,,,,,,183.15840953800944,183.16468155800248,183.66196316899732,184.1543893199996,184.1543893199996,184.3456617089978,184.74119451500883,right,0.5836286039993865,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,17,1,69,0,184.7478023750009,,,,,,,,,,,,,,,,,,184.74170513699937,184.7478023750009,185.24551233899547,185.73727849499846,185.73727849499846,185.92918695299886,186.29618387500523,left,0.5540140299999621,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,short,0.1,,,,17,2,70,1,186.30756824200216,,,,,,,,,,,,,,,,,,186.29681847599568,186.30756824200216,186.79579706500226,187.29277441500744,187.29277441500744,187.39103775299736,187.95851061400026,right,0.6620140330051072,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,short,0.1,,,,17,3,71,3,187.96533929300494,,,,,,,,,,,,,,,,,,187.959146469002,187.96533929300494,188.45857090000936,188.95462798500375,188.95462798500375,189.04720528000325,191.826378370999,left,2.8598523769906024,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,18,0,72,2,191.83343178400537,,,,,,,,,,,,,,,,,,191.82707018499786,191.83343178400537,192.33064498800377,192.82640088199696,192.82640088199696,193.01446250900335,193.3107525939995,right,0.4835018119920278,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,18,1,73,2,193.31773836299544,,,,,,,,,,,,,,,,,,193.31139409099706,193.31773836299544,193.81472308500088,194.3117305820051,194.3117305820051,194.51014714299527,194.83221889199922,right,0.5172618540091207,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,18,2,74,0,194.84354633399926,,,,,,,,,,,,,,,,,,194.8327303469996,194.84354633399926,195.33162203800748,195.82754594599828,195.82754594599828,196.01511424200726,196.2943361380021,left,0.4643478979996871,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,18,3,75,2,196.3012708650058,,,,,,,,,,,,,,,,,,196.29501308800536,196.3012708650058,196.79859579799813,197.29508068900032,197.29508068900032,197.4938591030077,197.7611059769988,right,0.4584026820084546,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,19,0,76,2,197.76809764599602,,,,,,,,,,,,,,,,,,197.7617725529999,197.76809764599602,198.26612902300258,198.75740173499798,198.75740173499798,198.9496333499992,199.21703734900802,right,0.45881704399653245,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
left,-0.3,long,0.2,,,,19,1,77,0,199.22814075699716,,,,,,,,,,,,,,,,,,199.2176723730081,199.22814075699716,199.716182381002,200.2250110550085,200.2250110550085,200.41645114100538,200.6292980700091,left,0.3965849009982776,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,19,2,78,2,200.63645751500735,,,,,,,,,,,,,,,,,,200.6299995820009,200.63645751500735,201.13318092000554,201.62895947099605,201.62895947099605,201.81685767200543,202.04567945800954,right,0.41047013699426316,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
right,0.3,long,0.2,,,,19,3,79,2,202.0526226630027,,,,,,,,,,,,,,,,,,202.04636967800616,202.0526226630027,202.54997515599825,203.0411086499953,203.0411086499953,203.23416004699538,203.54703235800844,right,0.4956958729890175,None,S1,2023-11-06_14h47.09.923,example_staircase,2023.2.3,None,2023-11-06 14h47.34.341476 +0200,
