K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,respText.stopped,keyResp.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,16,16,15,,,,,,,,,156.45214395562652,163.1245711671654,163.8653004540247,163.8653004540247,163.8653004540247,164.75222460541409,164.75222460541409,left,0.4288879494415596,157.51444830617402,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,22,no_4,no_K,0,0,0,no,O-X-X,O-O-X,O-X-X,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/mW-R_none_O-X-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mB-M_none_O-O-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,17,17,21,,,,,,,,,165.20227564510424,171.87702193838777,172.6133520596195,172.6133520596195,172.6133520596195,173.50223567307694,173.50223567307694,right,1.0379075704258867,166.2547066549305,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,14,mem_5,mem_K,1,1,1,no,O-B-X,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-X.png,stimuli/mW-R_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,18,18,13,,,,,,,,,174.56891063787043,181.23713020281866,181.98064854729455,181.98064854729455,181.98064854729455,182.8690936236526,182.8690936236526,left,0.17559218424139544,175.62298704404384,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,27,no_9,no_K,0,0,0,hide,X-X-B,O-O-B,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-M_none_X-X-B.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,19,19,26,,,,,,,,,183.06908964569448,189.74425875674933,190.48108900920488,190.48108900920488,190.48108900920488,191.3690820747288,191.3690820747288,right,0.4277494210982695,184.12673369725235,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,25,no_7,no_K,0,0,0,hide,B-X-X,B-O-O,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-L_none_B-X-X.png,stimuli/mB-L_none_B-O-O.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,20,20,24,,,,,,,,,191.8190198711236,198.48959701420972,199.22683628991945,199.22683628991945,199.22683628991945,200.1189622550155,200.1189622550155,right,0.43722945789340883,192.88197256368585,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,10,mem_1,mem_K,1,1,1,no,O-X-B,X-X-B,X-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_X-X-B.png,stimuli/mB-M_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,21,21,9,,,,,,,,,200.58559205074562,207.25810523732798,207.9948575347662,207.9948575347662,207.9948575347662,208.88567270053318,208.88567270053318,left,0.5351162672159262,201.64877155068098,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,20,no_2,no_K,0,0,0,no,X-O-X,O-O-X,X-O-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mB-L_none_O-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,22,22,19,,,,,,,,,209.45230628171703,216.12595639267238,216.86697760986863,216.86697760986863,216.86697760986863,217.7524267110275,217.7524267110275,right,0.6448406914132647,210.50618058233522,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,8,per_8,per_K,1,1,1,switch,O-X-B,B-X-O,B-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/mW-R_none_O-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_B-X-O.png,stimuli/mB-L_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,0,23,23,7,,,,,,,,,218.4191208597622,225.09287041949574,225.80909103155136,225.80909103155136,225.80909103155136,226.7188704413129,226.7188704413129,left,0.47062789276242256,219.4797458088724,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,24,no_6,no_K,0,0,0,no,X-X-X,X-X-O,X-X-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-R_none_X-X-X.png,stimuli/mB-R_none_X-X-O.png,stimuli/mB-R_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,24,24,23,,,,,,,,,227.2181630716077,233.89460929774214,234.63031160837272,234.63031160837272,234.63031160837272,235.50233512191335,235.50233512191335,right,0.4066534440498799,228.27437858935446,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,21,no_3,no_K,0,0,0,no,X-X-O,X-O-O,X-X-O,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/mW-R_none_X-X-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mB-M_none_X-O-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,25,25,20,,,,,,,,,235.9356665731757,242.61036955815507,243.35236024070764,243.35236024070764,243.35236024070764,244.2356808168115,244.2356808168115,right,0.7534172839368694,236.99863370181993,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,7,per_7,per_K,1,1,1,switch,B-X-O,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_B-X-O.png,stimuli/m0_wW-R_B-X-O.png,stimuli/m0_none_B-X-O.png,stimuli/mW-R_none_B-X-O.png,stimuli/mB-R_none_B-X-O.png,stimuli/mB-R_none_O-X-B.png,stimuli/mB-R_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,26,26,6,,,,,,,,,245.01906240952667,251.69535047997488,252.43336802278645,252.43336802278645,252.43336802278645,253.3190182670951,253.3190182670951,left,0.2533037198591046,246.08144792314852,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,9,per_9,per_K,1,1,1,switch,X-O-B,X-B-O,X-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,27,27,8,,,,,,,,,253.6026273088646,260.2769158168812,261.0161963593564,261.0161963593564,261.0161963593564,261.90250136179384,261.90250136179384,left,0.5904855077969842,254.660843030666,,,S1,T-M,2023-01-25_09h39.12.492,knowing_that_K_ONLY,2022.2.5,59.9838743822355,
