K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,respText.stopped,keyResp.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,14,mem_5,mem_K,1,1,1,no,O-B-X,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-X.png,stimuli/mW-R_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,2,30,13,,,,,,,,,288.27405714511406,294.94555787881836,295.6840627207421,295.6840627207421,295.6840627207421,296.5743309180252,296.5743309180252,left,0.30107187549583614,289.33611576096155,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,6,per_6,per_K,1,1,1,no,X-B-X,O-B-X,X-B-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-X.png,stimuli/mW-R_w0_X-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mW-L_w0_X-B-X.png,stimuli/m0_wW-R_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,1,3,31,5,,,,,,,,,296.9074077162659,303.57958502252586,304.3161621617619,304.3161621617619,304.3161621617619,305.2070453376509,305.2070453376509,left,0.2600325651001185,297.96818280091975,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,8,per_8,per_K,1,1,1,switch,O-X-B,B-X-O,B-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/mW-R_none_O-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_B-X-O.png,stimuli/mB-L_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,1,4,32,7,,,,,,,,,305.4906681739958,312.16398336703423,312.9017330396455,312.9017330396455,312.9017330396455,313.79054415167775,313.79054415167775,left,0.2223302428610623,306.54376837797463,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,24,no_6,no_K,0,0,0,no,X-X-X,X-X-O,X-X-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-R_none_X-X-X.png,stimuli/mB-R_none_X-X-O.png,stimuli/mB-R_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,1,5,33,23,,,,,,,,,314.0407804227434,320.7133863213239,321.42976348509546,321.42976348509546,321.42976348509546,322.3409637294244,322.3409637294244,right,0.20657530787866563,315.0954804691719,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,7,per_7,per_K,1,1,1,switch,B-X-O,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_B-X-O.png,stimuli/m0_wW-R_B-X-O.png,stimuli/m0_none_B-X-O.png,stimuli/mW-R_none_B-X-O.png,stimuli/mB-R_none_B-X-O.png,stimuli/mB-R_none_O-X-B.png,stimuli/mB-R_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,1,6,34,6,,,,,,,,,322.57433829654474,329.2481308437418,329.9855873028282,329.9855873028282,329.9855873028282,330.87410552217625,330.87410552217625,left,0.5530035881092772,323.63153129967395,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,25,no_7,no_K,0,0,0,hide,B-X-X,B-O-O,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-L_none_B-X-X.png,stimuli/mB-L_none_B-O-O.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,7,35,24,,,,,,,,,331.4573486564914,338.12670482497197,338.8666394839529,338.8666394839529,338.8666394839529,339.7575431911973,339.7575431911973,right,0.3017802076647058,332.51294310053345,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,22,no_4,no_K,0,0,0,no,O-X-X,O-O-X,O-X-X,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/mW-R_none_O-X-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mB-M_none_O-O-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,8,36,21,,,,,,,,,340.09046760818455,346.76440644136164,347.50196812371723,347.50196812371723,347.50196812371723,348.39084981242195,348.39084981242195,right,0.41210357018280774,341.14858708914835,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,4,per_4,per_K,1,1,1,no,O-X-B,O-O-B,O-X-B,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-O-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mW-L_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_wW-L_O-X-B.png,1,9,37,3,,,,,,,,,348.8233786156634,355.49899781274144,356.23449737613555,356.23449737613555,356.23449737613555,357.1076879694592,357.1076879694592,left,0.09559526236262172,349.87942474964075,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,9,per_9,per_K,1,1,1,switch,X-O-B,X-B-O,X-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,1,10,38,8,,,,,,,,,357.22430291201454,363.89827414625324,364.63406596076675,364.63406596076675,364.63406596076675,365.5241981379222,365.5241981379222,left,0.35129095159936696,358.28115073160734,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,26,no_8,no_K,0,0,0,hide,X-B-O,O-B-O,X-O-X,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/mW-R_none_X-B-O.png,stimuli/mB-L_none_X-B-O.png,stimuli/mB-L_none_O-B-O.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,1,11,39,25,,,,,,,,,365.90767590724863,372.579566736822,373.31722850957885,373.31722850957885,373.31722850957885,374.2076080254046,374.2076080254046,right,0.3971727768657729,366.968242470175,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,18,mem_9,mem_K,1,1,1,switch,X-O-B,X-B-O,X-X-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-L_w0_X-O-B.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,1,12,40,17,,,,,,,,,374.6240405596327,381.2935635454487,382.0326657217229,382.0326657217229,382.0326657217229,382.9241937107872,382.9241937107872,left,0.2875413855072111,375.6870086507406,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,15,mem_6,mem_K,1,1,1,no,X-B-O,X-B-X,X-X-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,1,13,41,14,,,,,,,,,383.24050376261584,389.9100126331905,390.64909139077645,390.64909139077645,390.64909139077645,391.5411689146422,391.5411689146422,left,0.3263135841116309,384.29875348950736,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,10,mem_1,mem_K,1,1,1,no,O-X-B,X-X-B,X-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_X-X-B.png,stimuli/mB-M_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,1,14,42,9,,,,,,,,,391.8912091111997,398.5639227994252,399.30402876692824,399.30402876692824,399.30402876692824,400.1911774801556,400.1911774801556,left,2.3973582008620724,392.94783910596743,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,20,no_2,no_K,0,0,0,no,X-O-X,O-O-X,X-O-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mB-L_none_O-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,1,15,43,19,,,,,,,,,402.6075096031418,409.27746984292753,409.99798664299306,409.99798664299306,409.99798664299306,410.9077779224608,410.9077779224608,right,0.29695277044083923,403.6630254505435,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,12,mem_3,mem_K,1,1,1,no,X-O-B,X-O-B,X-O-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-X.png,stimuli/mW-L_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,1,16,44,11,,,,,,,,,411.2244870526483,417.89853142993525,418.63431169558316,418.63431169558316,418.63431169558316,419.5243072108133,419.5243072108133,left,0.32699272327590734,412.28278489992954,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,3,per_3,per_K,1,1,1,no,O-B-X,O-B-O,O-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_O-B-X.png,stimuli/m0_wW-R_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/mW-R_none_O-B-X.png,stimuli/mB-R_none_O-B-X.png,stimuli/mB-R_none_O-B-O.png,stimuli/mB-R_none_O-B-X.png,stimuli/mW-L_none_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/m0_wW-L_O-B-X.png,1,17,45,2,,,,,,,,,419.87427073554136,426.5458118902752,427.2846330435714,427.2846330435714,427.2846330435714,428.1743513853289,428.1743513853289,left,0.19834319304209203,420.9352896300843,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,21,no_3,no_K,0,0,0,no,X-X-O,X-O-O,X-X-O,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/mW-R_none_X-X-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mB-M_none_X-O-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,1,18,46,20,,,,,,,,,428.3910301034339,435.06384869408794,435.8012698648963,435.8012698648963,435.8012698648963,436.69129104423337,436.69129104423337,right,0.27278671285603195,429.45282854826655,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,28,no_10,no_K,0,0,0,hide,O-B-O,O-B-O,X-O-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-B-O.png,stimuli/m0_wW-R_O-B-O.png,stimuli/m0_none_O-B-O.png,stimuli/mW-R_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,1,19,47,27,,,,,,,,,437.0142308019567,443.69271893647965,444.4333128447179,444.4333128447179,444.4333128447179,445.32427846686915,445.32427846686915,right,0.23241274675820023,438.0774760664208,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,23,no_5,no_K,0,0,0,no,X-O-X,X-O-O,X-O-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-R_none_X-O-X.png,stimuli/mB-R_none_X-O-O.png,stimuli/mB-R_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,1,20,48,22,,,,,,,,,445.5742673991481,452.2434429557761,452.9824177734554,452.9824177734554,452.9824177734554,453.8743313672021,453.8743313672021,right,0.2502185726771131,446.6275735583622,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,21,49,15,,,,,,,,,454.14127664023545,460.8110341327265,461.5533058383735,461.5533058383735,461.5533058383735,462.44077888294123,462.44077888294123,left,0.21183871559333056,455.1985126308864,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,5,per_5,per_K,1,1,1,no,X-B-O,O-B-O,X-B-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,1,22,50,4,,,,,,,,,462.6742060617544,469.3477990697138,470.0843832666287,470.0843832666287,470.0843832666287,470.9739460191922,470.9739460191922,left,0.26287070533726364,463.7352525453316,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,11,mem_2,mem_K,1,1,1,no,O-B-O,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-O.png,stimuli/mW-R_w0_O-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,23,51,10,,,,,,,,,471.2575268303044,477.9308516473975,478.66739221510943,478.66739221510943,478.66739221510943,479.55788625741843,479.55788625741843,left,0.2215044969925657,472.31559305801056,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,1,per_1,per_K,1,1,1,no,B-X-X,B-O-X,B-X-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-M_none_B-X-X.png,stimuli/mB-M_none_B-O-X.png,stimuli/mB-M_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,1,24,52,0,,,,,,,,,479.80764517432544,486.4796479640063,487.198194394703,487.198194394703,487.198194394703,488.1079782957677,488.1079782957677,left,0.40013827581424266,480.8622935714666,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,19,no_1,no_K,0,0,0,no,X-X-X,O-X-X,X-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,1,25,53,18,,,,,,,,,488.52436720079277,495.1957056084648,495.93457135313656,495.93457135313656,495.93457135313656,496.82457424676977,496.82457424676977,right,1.4190977078396827,489.5800691136392,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,17,mem_8,mem_K,1,1,1,switch,O-X-B,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,1,26,54,16,,,,,,,,,498.27442703046836,504.95065639412496,505.68629711063113,505.68629711063113,505.68629711063113,506.57478164567146,506.57478164567146,left,0.26948789996095,499.32933463621885,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,2,per_2,per_K,1,1,1,no,X-X-B,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,1,27,55,1,,,,,,,,,506.87454245530535,513.5490564875072,514.2859765646281,514.2859765646281,514.2859765646281,515.1746115561109,515.1746115561109,left,0.3087605506880209,507.9368885101285,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,3,per_3,per_K,1,1,1,no,O-B-X,O-B-O,O-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_O-B-X.png,stimuli/m0_wW-R_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/mW-R_none_O-B-X.png,stimuli/mB-R_none_O-B-X.png,stimuli/mB-R_none_O-B-O.png,stimuli/mB-R_none_O-B-X.png,stimuli/mW-L_none_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/m0_wW-L_O-B-X.png,2,0,56,2,,,,,,,,,515.5077117729234,522.1596461161971,522.9185928186635,522.9185928186635,522.9185928186635,523.8077189589385,523.8077189589385,left,0.9095108438050374,516.5705043850467,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,25,no_7,no_K,0,0,0,hide,B-X-X,B-O-O,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-L_none_B-X-X.png,stimuli/mB-L_none_B-O-O.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,2,1,57,24,,,,,,,,,524.7411777687958,531.4145689920988,532.1519497417612,532.1519497417612,532.1519497417612,533.0410187790403,533.0410187790403,right,0.1631431308342144,525.7999311557505,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,23,no_5,no_K,0,0,0,no,X-O-X,X-O-O,X-O-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-R_none_X-O-X.png,stimuli/mB-R_none_X-O-O.png,stimuli/mB-R_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,2,2,58,22,,,,,,,,,533.2244597844547,539.8936876319349,540.6341471238993,540.6341471238993,540.6341471238993,541.5246475823224,541.5246475823224,right,0.33500669221393764,534.2779459139565,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,11,mem_2,mem_K,1,1,1,no,O-B-O,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-O.png,stimuli/mW-R_w0_O-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,2,3,59,10,,,,,,,,,541.8911276274594,548.5631406827597,549.3032033419004,549.3032033419004,549.3032033419004,550.1913786233636,550.1913786233636,left,0.06822631182149053,542.9488801102852,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,28,no_10,no_K,0,0,0,hide,O-B-O,O-B-O,X-O-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-B-O.png,stimuli/m0_wW-R_O-B-O.png,stimuli/m0_none_O-B-O.png,stimuli/mW-R_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,2,4,60,27,,,,,,,,,550.2912078922382,556.9636062314967,557.7005699378205,557.7005699378205,557.7005699378205,558.5913353791693,558.5913353791693,right,0.052108548930846155,551.3518151971512,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
