,index,S,block,trial_count,trial_type,trial_code,trial_num,cor_resp,resp,RT
325,804,S4,T-M,26.0,no_K,no_9,27.0,0.0,right,0.3158045849995687
326,805,S4,T-M,27.0,no_K,no_7,25.0,0.0,right,0.3461823428515345
327,806,S4,T-M,28.0,per_K,per_4,4.0,1.0,left,0.2875014573801309
328,807,S4,T-M,29.0,per_K,per_8,8.0,1.0,left,0.2640998722054064
329,808,S4,T-M,30.0,no_K,no_7,25.0,0.0,right,0.3353247798513621
330,809,S4,T-M,31.0,no_K,no_1,19.0,0.0,right,0.6457529165782034
331,810,S4,T-M,32.0,per_K,per_3,3.0,1.0,left,0.3352574113523587
332,811,S4,T-M,33.0,no_K,no_9,27.0,0.0,right,0.4198912248248234
333,812,S4,T-M,34.0,mem_K,mem_8,17.0,1.0,left,0.2296761523466557
334,813,S4,T-M,35.0,per_K,per_4,4.0,1.0,left,0.2395366610726341
335,814,S4,T-M,36.0,no_K,no_8,26.0,0.0,right,0.3771949690999463
336,815,S4,T-M,37.0,mem_K,mem_1,10.0,1.0,right,0.3169482462108135
337,816,S4,T-M,38.0,per_K,per_1,1.0,1.0,left,0.2352824980625882
338,817,S4,T-M,39.0,mem_K,mem_9,18.0,1.0,left,0.2933131167665124
339,818,S4,T-M,40.0,mem_K,mem_4,13.0,1.0,right,0.3407819524873048
340,819,S4,T-M,41.0,no_K,no_6,24.0,0.0,right,0.2258079148596152
341,820,S4,T-M,42.0,no_K,no_3,21.0,0.0,right,0.2598062506876886
342,821,S4,T-M,43.0,per_K,per_6,6.0,1.0,left,0.5722310625715181
343,822,S4,T-M,44.0,per_K,per_2,2.0,1.0,left,0.3363462152192369
344,823,S4,T-M,45.0,no_K,no_4,22.0,0.0,right,0.4138912543421611
345,824,S4,T-M,46.0,no_K,no_10,28.0,0.0,right,0.2317411585245281
346,825,S4,T-M,47.0,per_K,per_5,5.0,1.0,left,0.7700497974874452
347,826,S4,T-M,48.0,no_K,no_5,23.0,0.0,right,0.214617038029246
348,827,S4,T-M,49.0,mem_K,mem_5,14.0,1.0,right,0.224553256179206
349,828,S4,T-M,50.0,mem_K,mem_3,12.0,1.0,left,0.15347655932419
350,829,S4,T-M,51.0,per_K,per_9,9.0,1.0,left,0.2784557872219011
351,830,S4,T-M,52.0,mem_K,mem_2,11.0,1.0,left,0.3429893949069083
352,831,S4,T-M,53.0,mem_K,mem_7,16.0,1.0,left,1.035161042236723
353,832,S4,T-M,54.0,per_K,per_7,7.0,1.0,left,0.3009828645735979
354,833,S4,T-M,55.0,mem_K,mem_6,15.0,1.0,left,0.4916339078918099
355,834,S4,T-M,56.0,no_K,no_2,20.0,0.0,right,0.6354904423933476
356,835,S4,T-M,57.0,mem_K,mem_3,12.0,1.0,left,0.3328148204600438
357,836,S4,T-M,58.0,no_K,no_3,21.0,0.0,right,0.3320785786490887
358,837,S4,T-M,59.0,no_K,no_4,22.0,0.0,right,0.3046412972034886
359,838,S4,T-M,60.0,per_K,per_4,4.0,1.0,left,0.2799212135141715
360,839,S4,T-M,61.0,per_K,per_5,5.0,1.0,left,0.8716428389307112
361,840,S4,T-M,62.0,no_K,no_1,19.0,0.0,right,0.3589801198104396
362,841,S4,T-M,63.0,mem_K,mem_8,17.0,1.0,left,0.3404184830142185
363,842,S4,T-M,64.0,mem_K,mem_5,14.0,1.0,right,0.4586448170011863
364,843,S4,T-M,65.0,no_K,no_8,26.0,0.0,right,0.7468002728419378
365,844,S4,T-M,66.0,mem_K,mem_4,13.0,1.0,right,0.3036817767424509
366,845,S4,T-M,67.0,mem_K,mem_7,16.0,1.0,left,0.3420715787215158
367,846,S4,T-M,68.0,per_K,per_1,1.0,1.0,left,0.3148886936251074
368,847,S4,T-M,69.0,mem_K,mem_2,11.0,1.0,left,0.3632865735562518
369,848,S4,T-M,70.0,no_K,no_2,20.0,0.0,left,1.3832417767262086
370,849,S4,T-M,71.0,per_K,per_6,6.0,1.0,left,0.7544690582435578
371,850,S4,T-M,72.0,mem_K,mem_9,18.0,1.0,left,0.2877240943489596
372,851,S4,T-M,73.0,no_K,no_9,27.0,0.0,right,0.2787111460929736
373,852,S4,T-M,74.0,per_K,per_2,2.0,1.0,left,0.3115055097732693
374,853,S4,T-M,75.0,per_K,per_8,8.0,1.0,left,0.5259280235040933
375,854,S4,T-M,76.0,no_K,no_10,28.0,0.0,right,0.243445961154066
376,855,S4,T-M,77.0,per_K,per_9,9.0,1.0,left,0.2692041619447991
377,856,S4,T-M,78.0,per_K,per_3,3.0,1.0,left,0.3485675099072978
378,857,S4,T-M,79.0,mem_K,mem_6,15.0,1.0,right,0.7460624269442633
379,858,S4,T-M,80.0,per_K,per_7,7.0,1.0,left,0.2715787426568568
380,859,S4,T-M,81.0,no_K,no_5,23.0,0.0,right,0.2869044437538832
381,860,S4,T-M,82.0,no_K,no_6,24.0,0.0,right,0.1674728546058759
382,861,S4,T-M,83.0,no_K,no_7,25.0,0.0,right,0.323818874778226
383,862,S4,T-M,84.0,mem_K,mem_1,10.0,1.0,left,0.3048462900333106
384,864,S4,B-M,1.0,no_K,no_10,28.0,0.0,right,0.4488200775813311
385,865,S4,B-M,2.0,mem_K,mem_6,15.0,1.0,left,0.3365619546966627
386,866,S4,B-M,3.0,mem_K,mem_3,12.0,1.0,left,0.2305049455026164
387,867,S4,B-M,4.0,mem_K,mem_7,16.0,1.0,left,0.2646681737387553
388,868,S4,B-M,5.0,no_K,no_1,19.0,0.0,right,0.4329355382360518
389,869,S4,B-M,6.0,per_K,per_2,2.0,1.0,left,0.3318702169926837
390,870,S4,B-M,7.0,per_K,per_5,5.0,1.0,left,0.5851887592580169
391,871,S4,B-M,8.0,no_K,no_4,22.0,0.0,right,0.3005765677662566
392,872,S4,B-M,9.0,mem_K,mem_9,18.0,1.0,left,0.3156103388173505
393,873,S4,B-M,10.0,mem_K,mem_5,14.0,1.0,left,0.458661658805795
394,874,S4,B-M,11.0,no_K,no_6,24.0,0.0,right,0.0909061026759445
395,875,S4,B-M,12.0,per_K,per_7,7.0,1.0,right,0.5064140838803723
396,876,S4,B-M,13.0,no_K,no_9,27.0,0.0,right,0.1293578195618465
397,877,S4,B-M,14.0,no_K,no_8,26.0,0.0,right,0.3023342451779172
398,878,S4,B-M,15.0,per_K,per_6,6.0,1.0,left,0.2931384394178167
399,879,S4,B-M,16.0,mem_K,mem_1,10.0,1.0,left,0.3005082368617877
400,880,S4,B-M,17.0,no_K,no_2,20.0,0.0,right,0.2361260481411591
401,881,S4,B-M,18.0,per_K,per_4,4.0,1.0,left,0.2856223559938371
402,882,S4,B-M,19.0,no_K,no_7,25.0,0.0,right,0.2292621562955901
403,883,S4,B-M,20.0,no_K,no_5,23.0,0.0,right,0.2469367739977315
404,884,S4,B-M,21.0,mem_K,mem_8,17.0,1.0,left,0.2962470162892714
405,885,S4,B-M,22.0,per_K,per_3,3.0,1.0,left,0.2964818438049406
406,886,S4,B-M,23.0,mem_K,mem_4,13.0,1.0,left,0.4708085273159668
407,887,S4,B-M,24.0,per_K,per_8,8.0,1.0,left,0.3425702661043033
408,888,S4,B-M,25.0,mem_K,mem_2,11.0,1.0,left,0.236267201253213
409,889,S4,B-M,26.0,no_K,no_3,21.0,0.0,right,0.2622550966916606
410,890,S4,B-M,27.0,per_K,per_9,9.0,1.0,left,0.3273395223077386
411,891,S4,B-M,28.0,per_K,per_1,1.0,1.0,left,0.5881924337008968
412,892,S4,B-M,29.0,no_K,no_5,23.0,0.0,right,0.2816896372241899
413,893,S4,B-M,30.0,no_K,no_10,28.0,0.0,right,0.2324541418347507
414,894,S4,B-M,31.0,mem_K,mem_2,11.0,1.0,left,1.026905989740044
415,895,S4,B-M,32.0,per_K,per_4,4.0,1.0,left,0.3003629132872447
416,896,S4,B-M,33.0,mem_K,mem_5,14.0,1.0,left,0.3154438422061503
417,897,S4,B-M,34.0,mem_K,mem_3,12.0,1.0,right,0.0828023089561611
418,898,S4,B-M,35.0,per_K,per_8,8.0,1.0,right,1.6676642131060362
419,899,S4,B-M,36.0,per_K,per_1,1.0,1.0,left,0.3058194442419335
420,900,S4,B-M,37.0,no_K,no_6,24.0,0.0,right,0.3620449068257585
421,901,S4,B-M,38.0,mem_K,mem_9,18.0,1.0,left,0.3092837912263348
422,902,S4,B-M,39.0,no_K,no_4,22.0,0.0,right,0.4922836931655183
423,903,S4,B-M,40.0,per_K,per_6,6.0,1.0,left,0.339793398976326
424,904,S4,B-M,41.0,per_K,per_2,2.0,1.0,left,0.3294661226682365
425,905,S4,B-M,42.0,no_K,no_8,26.0,0.0,right,0.2873113815439865
426,906,S4,B-M,43.0,mem_K,mem_7,16.0,1.0,left,0.2633525623241439
427,907,S4,B-M,44.0,mem_K,mem_8,17.0,1.0,left,0.3516749637201428
428,908,S4,B-M,45.0,per_K,per_7,7.0,1.0,left,2.299768786993809
429,909,S4,B-M,46.0,no_K,no_9,27.0,0.0,right,0.3068999073002487
430,910,S4,B-M,47.0,no_K,no_7,25.0,0.0,right,0.1625044244574383
431,911,S4,B-M,48.0,mem_K,mem_4,13.0,1.0,right,0.4943807794479653
432,912,S4,B-M,49.0,per_K,per_5,5.0,1.0,left,0.2526233203243464
433,913,S4,B-M,50.0,per_K,per_3,3.0,1.0,left,0.3334565857658162
434,914,S4,B-M,51.0,mem_K,mem_1,10.0,1.0,right,0.3708281605504453
435,915,S4,B-M,52.0,no_K,no_1,19.0,0.0,right,0.2631475694943219
436,916,S4,B-M,53.0,per_K,per_9,9.0,1.0,left,0.2966152976732701
437,917,S4,B-M,54.0,no_K,no_2,20.0,0.0,right,0.5670534691307694
438,918,S4,B-M,55.0,no_K,no_3,21.0,0.0,right,0.6834063159767538
439,919,S4,B-M,56.0,mem_K,mem_6,15.0,1.0,left,0.299854441313073
440,920,S4,B-M,57.0,per_K,per_5,5.0,1.0,left,0.2907596883596852
441,921,S4,B-M,58.0,no_K,no_6,24.0,0.0,right,0.2986199929146096
442,922,S4,B-M,59.0,per_K,per_8,8.0,1.0,right,1.4024515947094187
443,923,S4,B-M,60.0,mem_K,mem_2,11.0,1.0,left,0.3251571025466546
444,924,S4,B-M,61.0,no_K,no_3,21.0,0.0,right,0.273669893736951
445,925,S4,B-M,62.0,no_K,no_4,22.0,0.0,right,0.2909941950347274
446,926,S4,B-M,63.0,no_K,no_8,26.0,0.0,right,0.5460120284697041
447,927,S4,B-M,64.0,per_K,per_9,9.0,1.0,left,0.3587807407602668
448,928,S4,B-M,65.0,mem_K,mem_6,15.0,1.0,left,0.4191323660779744
449,929,S4,B-M,66.0,mem_K,mem_5,14.0,1.0,left,0.4299671520711854
450,930,S4,B-M,67.0,per_K,per_3,3.0,1.0,left,0.3032754799351096
451,931,S4,B-M,68.0,per_K,per_2,2.0,1.0,left,0.3580906944116577
452,932,S4,B-M,69.0,mem_K,mem_7,16.0,1.0,left,0.4186328763607889
453,933,S4,B-M,70.0,per_K,per_7,7.0,1.0,left,0.3168444661423564
454,934,S4,B-M,71.0,mem_K,mem_8,17.0,1.0,left,1.172285053296946
455,935,S4,B-M,72.0,no_K,no_5,23.0,0.0,right,0.8800890891579911
456,936,S4,B-M,73.0,no_K,no_1,19.0,0.0,right,0.303067279048264
457,937,S4,B-M,74.0,per_K,per_4,4.0,1.0,left,0.2857914188643917
458,938,S4,B-M,75.0,per_K,per_1,1.0,1.0,left,0.4940147437155247
459,939,S4,B-M,76.0,mem_K,mem_1,10.0,1.0,right,1.3325634713983163
460,940,S4,B-M,77.0,per_K,per_6,6.0,1.0,left,0.266518242075108
461,941,S4,B-M,78.0,no_K,no_10,28.0,0.0,right,0.2835791644174605
462,942,S4,B-M,79.0,mem_K,mem_3,12.0,1.0,left,0.3076159385964274
463,943,S4,B-M,80.0,no_K,no_9,27.0,0.0,right,0.6429704350885004
464,944,S4,B-M,81.0,no_K,no_2,20.0,0.0,right,0.2850105855613947
465,945,S4,B-M,82.0,mem_K,mem_4,13.0,1.0,right,0.4183242643484846
466,946,S4,B-M,83.0,mem_K,mem_9,18.0,1.0,right,0.3408757868455723
467,947,S4,B-M,84.0,no_K,no_7,25.0,0.0,right,0.843426808831282
